MOTIVO_D;DURACAO;ds_origem_sigla;ds_origem_nome;ds_destino_sigla;ds_destino_nome
Trabalho Indústria;35;VSO;VILA SONIA;JRE;JAGUARE
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;20;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;60;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;30;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;40;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;50;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;50;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;45;VSO;VILA SONIA;REP;REPUBLICA
Trabalho Serviços;30;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;40;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;80;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;120;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;20;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Comércio;120;VSO;VILA SONIA;SAM;SANTO AMARO
Trabalho Comércio;5;SAM;SANTO AMARO;SAM;SANTO AMARO
Trabalho Serviços;30;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;3;VAN;VILA ANDRADE;VAN;VILA ANDRADE
Trabalho Serviços;15;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;20;SEE;SE;PIN;PINHEIROS
Trabalho Serviços;15;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;5;BUT;BUTANTA;BUT;BUTANTA
Trabalho Serviços;5;BUT;BUTANTA;BUT;BUTANTA
Trabalho Serviços;15;BUT;BUTANTA;BUT;BUTANTA
Trabalho Serviços;5;BUT;BUTANTA;BUT;BUTANTA
Trabalho Serviços;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;1;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;15;BUT;BUTANTA;VSO;VILA SONIA
Trabalho Serviços;35;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Indústria;35;VSO;VILA SONIA;SOC;SOCORRO
Trabalho Indústria;7;SOC;SOCORRO;SOC;SOCORRO
Trabalho Serviços;20;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;25;VAN;VILA ANDRADE;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;50;API;ALTO DE PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;60;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;30;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Comércio;60;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;20;VSO;VILA SONIA;CBE;CAMPO BELO
Trabalho Indústria;40;VSO;VILA SONIA;LIB;LIBERDADE
Trabalho Indústria;10;LIB;LIBERDADE;CMB;CAMBUCI
Trabalho Indústria;5;CMB;CAMBUCI;LIB;LIBERDADE
Trabalho Serviços;50;VSO;VILA SONIA;LIB;LIBERDADE
Trabalho Serviços;40;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Comércio;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;30;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;40;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Comércio;10;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Comércio;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;60;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;31;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;20;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;15;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;80;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Comércio;70;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;20;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;15;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Comércio;60;VSO;VILA SONIA;VLE;VILA LEOPOLDINA
Trabalho Comércio;5;VLE;VILA LEOPOLDINA;VLE;VILA LEOPOLDINA
Trabalho Serviços;20;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;5;JDP;JARDIM PAULISTA;JDP;JARDIM PAULISTA
Trabalho Serviços;5;JDP;JARDIM PAULISTA;JDP;JARDIM PAULISTA
Trabalho Serviços;40;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;2;PIN;PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;60;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;5;JDP;JARDIM PAULISTA;JDP;JARDIM PAULISTA
Trabalho Serviços;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;18;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;20;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;25;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;5;INI;ITAIM BIBI;INI;ITAIM BIBI
Trabalho Serviços;70;VSO;VILA SONIA;LAP;LAPA
Trabalho Serviços;5;LAP;LAPA;LAP;LAPA
Trabalho Serviços;60;VSO;VILA SONIA;VLE;VILA LEOPOLDINA
Trabalho Serviços;8;LAP;LAPA;VLE;VILA LEOPOLDINA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;40;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;20;CLM;CAMPO LIMPO;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;45;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;90;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;90;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;35;SAU;SAUDE;INI;ITAIM BIBI
Trabalho Serviços;25;INI;ITAIM BIBI;SAU;SAUDE
Trabalho Indústria;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Indústria;3;INI;ITAIM BIBI;INI;ITAIM BIBI
Trabalho Indústria;20;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Indústria;3;INI;ITAIM BIBI;INI;ITAIM BIBI
Trabalho Serviços;45;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;5;SAU;SAUDE;SAU;SAUDE
Trabalho Serviços;30;VSO;VILA SONIA;SAM;SANTO AMARO
Trabalho Serviços;5;SAM;SANTO AMARO;SAM;SANTO AMARO
Trabalho Serviços;30;VSO;VILA SONIA;RTA;RAPOSO TAVARES
Trabalho Serviços;30;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;10;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;60;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Comércio;15;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Comércio;15;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;65;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;10;REP;REPUBLICA;JDP;JARDIM PAULISTA
Trabalho Serviços;13;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Comércio;60;VSO;VILA SONIA;LIM;LIMAO
Trabalho Comércio;70;VSO;VILA SONIA;SEE;SE
Trabalho Comércio;15;SEE;SE;REP;REPUBLICA
Trabalho Serviços;50;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;BUT;BUTANTA
Trabalho Serviços;50;VSO;VILA SONIA;CON;CONSOLACAO
Trabalho Serviços;5;CON;CONSOLACAO;CON;CONSOLACAO
Trabalho Indústria;40;API;ALTO DE PINHEIROS;MOE;MOEMA
Trabalho Indústria;5;MOE;MOEMA;MOE;MOEMA
Trabalho Serviços;40;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;20;JDP;JARDIM PAULISTA;PIN;PINHEIROS
Trabalho Serviços;60;VSO;VILA SONIA;REP;REPUBLICA
Trabalho Serviços;45;VSO;VILA SONIA;CAD;CIDADE ADEMAR
Trabalho Serviços;30;VSO;VILA SONIA;CBE;CAMPO BELO
Trabalho Serviços;10;CBE;CAMPO BELO;CBE;CAMPO BELO
Trabalho Serviços;37;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Indústria;80;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Indústria;80;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;50;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;40;VSO;VILA SONIA;SEE;SE
Trabalho Indústria;15;VSO;VILA SONIA;RPE;RIO PEQUENO
Trabalho Serviços;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;30;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;5;VMN;VILA MARIANA;VMN;VILA MARIANA
Trabalho Serviços;50;BUT;BUTANTA;INI;ITAIM BIBI
Trabalho Serviços;50;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;110;VSO;VILA SONIA;SAM;SANTO AMARO
Trabalho Serviços;75;VSO;VILA SONIA;CBE;CAMPO BELO
Trabalho Indústria;90;VSO;VILA SONIA;ANH;ANHANGUERA
Trabalho Indústria;90;VSO;VILA SONIA;ANH;ANHANGUERA
Trabalho Serviços;20;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Serviços;20;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Serviços;20;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Comércio;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Comércio;5;PIN;PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;70;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;10;INI;ITAIM BIBI;INI;ITAIM BIBI
Trabalho Serviços;20;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Serviços;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;10;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;80;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Comércio;70;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;15;VSO;VILA SONIA;MOR;MORUMBI
Trabalho Indústria;15;VSO;VILA SONIA;RTA;RAPOSO TAVARES
Trabalho Indústria;20;RTA;RAPOSO TAVARES;BUT;BUTANTA
Trabalho Indústria;5;BUT;BUTANTA;BUT;BUTANTA
Trabalho Indústria;30;BUT;BUTANTA;RTA;RAPOSO TAVARES
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Comércio;60;VSO;VILA SONIA;MOE;MOEMA
Trabalho Serviços;60;VSO;VILA SONIA;SEE;SE
Trabalho Serviços;10;REP;REPUBLICA;SEE;SE
Trabalho Serviços;20;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;50;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;40;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;50;VSO;VILA SONIA;CBE;CAMPO BELO
Trabalho Serviços;50;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;5;BVI;BELA VISTA;BVI;BELA VISTA
Trabalho Serviços;35;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;25;BUT;BUTANTA;CON;CONSOLACAO
Trabalho Serviços;20;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Indústria;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;70;PRD;PERDIZES;SAM;SANTO AMARO
Trabalho Comércio;40;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;30;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;3;VMN;VILA MARIANA;VMN;VILA MARIANA
Trabalho Serviços;40;VSO;VILA SONIA;SAU;SAUDE
Trabalho Serviços;2;VMN;VILA MARIANA;VMN;VILA MARIANA
Trabalho Serviços;25;INI;ITAIM BIBI;INI;ITAIM BIBI
Trabalho Indústria;40;VSO;VILA SONIA;CLM;CAMPO LIMPO
Trabalho Indústria;3;CLM;CAMPO LIMPO;CLM;CAMPO LIMPO
Trabalho Serviços;40;VSO;VILA SONIA;BFU;BARRA FUNDA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;30;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Indústria;15;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Indústria;25;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Indústria;20;INI;ITAIM BIBI;VSO;VILA SONIA
Trabalho Serviços;30;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;45;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;30;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;20;VSO;VILA SONIA;VAN;VILA ANDRADE
Trabalho Serviços;25;BUT;BUTANTA;VAN;VILA ANDRADE
Trabalho Serviços;15;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;15;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;15;PIN;PINHEIROS;MOE;MOEMA
Trabalho Serviços;30;VSO;VILA SONIA;MOE;MOEMA
Trabalho Serviços;30;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;10;PIN;PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;30;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;5;PIN;PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;30;VSO;VILA SONIA;JDP;JARDIM PAULISTA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;70;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;5;BVI;BELA VISTA;BVI;BELA VISTA
Procurar Emprego;70;VSO;VILA SONIA;SEE;SE
Trabalho Indústria;40;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;50;VSO;VILA SONIA;API;ALTO DE PINHEIROS
Trabalho Serviços;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;30;SAM;SANTO AMARO;INI;ITAIM BIBI
Trabalho Comércio;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Comércio;30;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;40;VSO;VILA SONIA;SEE;SE
Trabalho Serviços;40;VSO;VILA SONIA;SEE;SE
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;15;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;MOO;MOOCA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;60;VSO;VILA SONIA;TAT;TATUAPE
Trabalho Serviços;50;VSO;VILA SONIA;BRL;BRASILANDIA
Trabalho Serviços;40;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;20;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;30;VSO;VILA SONIA;LAP;LAPA
Trabalho Serviços;30;VSO;VILA SONIA;LAP;LAPA
Trabalho Serviços;30;VSO;VILA SONIA;IPI;IPIRANGA
Trabalho Serviços;80;VSO;VILA SONIA;BFU;BARRA FUNDA
Trabalho Serviços;50;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;20;MOR;MORUMBI;MOR;MORUMBI
Trabalho Comércio;25;VSO;VILA SONIA;CLM;CAMPO LIMPO
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Serviços;40;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;5;PIN;PINHEIROS;PIN;PINHEIROS
Trabalho Serviços;20;VSO;VILA SONIA;API;ALTO DE PINHEIROS
Trabalho Serviços;75;VSO;VILA SONIA;LAP;LAPA
Trabalho Serviços;70;VSO;VILA SONIA;VMN;VILA MARIANA
Trabalho Serviços;60;VSO;VILA SONIA;LAP;LAPA
Trabalho Serviços;20;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Comércio;25;VSO;VILA SONIA;SAM;SANTO AMARO
Trabalho Serviços;30;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Indústria;60;VSO;VILA SONIA;STN;SANTANA
Trabalho Comércio;20;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;10;VSO;VILA SONIA;INI;ITAIM BIBI
Trabalho Comércio;10;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Comércio;15;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Comércio;10;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Comércio;15;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;40;VSO;VILA SONIA;SAM;SANTO AMARO
Trabalho Serviços;50;VSO;VILA SONIA;STN;SANTANA
Trabalho Serviços;60;VSO;VILA SONIA;BVI;BELA VISTA
Trabalho Serviços;60;VSO;VILA SONIA;fora_sp;Fora São Paulo
Trabalho Serviços;60;VSO;VILA SONIA;PIN;PINHEIROS
Trabalho Serviços;5;VSO;VILA SONIA;VSO;VILA SONIA
Trabalho Serviços;25;VSO;VILA SONIA;INI;ITAIM BIBI
